Fecha		Ap	Pb   ENSO
27/01/2010        37.23              163.9927283       1.6
28/01/2010        40.53              161.2536018       1.6
29/01/2010        37.49              147.8906563       1.6
30/01/2010        42.68              169.7371315       1.6
31/01/2010        31.86              138.2205414       1.6
01/02/2010        32.26              145.5878252       1.3
02/02/2010        30.18              148.6124268       1.3
03/02/2010        32.33              140.7044684       1.3
04/02/2010        29.03              142.8931801       1.3
05/02/2010        31.08              143.4431077       1.3
06/02/2010         44.3              178.4514969       1.3
07/02/2010        36.26              145.5218339       1.3
08/02/2010        38.08              171.9403544       1.3
09/02/2010        55.87              193.9154602       1.3
10/02/2010        36.46              158.3901391       1.3
11/02/2010        40.26              155.6075056       1.3
12/02/2010         38.2              181.0141593       1.3
13/02/2010        31.61              194.0804384       1.3
14/02/2010        44.19               190.340931       1.3
15/02/2010        36.82              259.2688527       1.3
16/02/2010        42.13              338.8323737       1.3
17/02/2010        34.23               273.116029       1.3
18/02/2010        36.77              220.7959198       1.3
19/02/2010        32.69              204.0561246       1.3
20/02/2010        46.93              309.8621893       1.3
21/02/2010        40.74              276.5915712       1.3
22/02/2010        40.71              338.2274534       1.3
23/02/2010        44.95              320.6517682       1.3
24/02/2010        44.23              251.5918638       1.3
25/02/2010         47.6              265.5050314       1.3
26/02/2010         57.6               255.364367       1.3
27/02/2010        48.77              250.6679855       1.3
28/02/2010        48.25              219.1131415       1.3
01/03/2010        40.02              224.5216116         1
02/03/2010        48.48              205.8270196         1
03/03/2010        66.03              233.6714295         1
04/03/2010        57.27              242.8980445         1
05/03/2010        48.34              214.4173163         1
06/03/2010        50.47              210.9285367         1
07/03/2010        70.58              200.5280243         1
08/03/2010        72.39               246.353911         1
09/03/2010        80.28              226.6609575         1
10/03/2010        59.56               209.249973         1
11/03/2010        89.58               211.444174         1
12/03/2010        53.57              204.2471949         1
13/03/2010        48.37              199.4309238         1
14/03/2010        47.12              186.6826163         1
15/03/2010        46.49              181.4275051         1
16/03/2010        46.05              203.8741807         1
17/03/2010        62.86              213.1227377         1
18/03/2010        61.22              219.5078624         1
19/03/2010        71.75              235.6791234         1
20/03/2010        52.25              214.9658665         1
21/03/2010        56.32              176.3808429         1
22/03/2010        48.97              187.9223399         1
23/03/2010        46.23              184.6310384         1
24/03/2010        36.67              177.7193055         1
25/03/2010        37.35              172.2996291         1
26/03/2010        50.42              180.5607957         1
27/03/2010        47.52              179.1565071         1
28/03/2010        42.03              201.4825017         1
29/03/2010        44.65              208.6136548         1
30/03/2010       121.38              251.3566891         1
31/03/2010        94.23              314.7252124         1
01/04/2010        67.56              270.2498638       0.6
02/04/2010        59.44              248.5398897       0.6
03/04/2010        76.93              250.0359996       0.6
04/04/2010        83.42              238.4602589       0.6
05/04/2010         74.9              215.1668108       0.6
06/04/2010       107.02              172.0635574       0.6
07/04/2010       145.15              170.9278243       0.6
08/04/2010       109.77              167.0510432       0.6
09/04/2010       121.15              168.6235967       0.6
10/04/2010       124.11              169.9558989       0.6
11/04/2010       161.75              310.7867974       0.6
12/04/2010        147.6              273.8099501       0.6
13/04/2010       141.46              272.8380247       0.6
14/04/2010       197.03              268.4370592       0.6
15/04/2010       139.99              275.0985703       0.6
16/04/2010       132.76              275.6336753       0.6
17/04/2010       105.98              275.8848471       0.6
18/04/2010        98.71              255.0266727       0.6
19/04/2010       154.94              176.1587487       0.6
20/04/2010        116.5              169.0931786       0.6
21/04/2010        103.9              171.2554396       0.6
22/04/2010        75.25              160.9901601       0.6
23/04/2010        82.23              169.1259402       0.6
24/04/2010        83.34              189.6564992       0.6
25/04/2010         89.1              199.3866737       0.6
26/04/2010       139.82              188.6736533       0.6
27/04/2010       138.15              181.9138575       0.6
28/04/2010       145.39              193.2821085       0.6
29/04/2010       145.37              201.1121143       0.6
30/04/2010       120.75              179.7952786       0.6
01/05/2010       101.56              174.8495134       0.1
02/05/2010       105.47              170.1913688       0.1
03/05/2010       147.31              169.5477375       0.1
04/05/2010       149.69              165.4786791       0.1
05/05/2010       155.38              168.5004732       0.1
06/05/2010       177.55              164.3986877       0.1
07/05/2010       133.05              196.2202519       0.1
08/05/2010       149.33              169.0350144       0.1
09/05/2010       124.58              160.6023544       0.1
10/05/2010       116.59              167.7150249       0.1
11/05/2010       174.63              164.7259579       0.1
12/05/2010       149.46              159.2387289       0.1
13/05/2010       116.95               168.075022       0.1
14/05/2010       139.67               159.402364       0.1
15/05/2010       114.45              160.7005354       0.1
16/05/2010       143.43              160.6132634       0.1
17/05/2010       109.44              160.2532663       0.1
18/05/2010       101.64              174.7731504       0.1
19/05/2010       130.31              191.5402893       0.1
20/05/2010       190.32              162.4677941       0.1
21/05/2010       160.98              162.7187011       0.1
22/05/2010       143.31              181.8967299       0.1
23/05/2010       173.91              161.8459808       0.1
24/05/2010       154.86              173.1913448       0.1
25/05/2010       177.43              151.1878841       0.1
26/05/2010       161.18              151.8969693       0.1
27/05/2010       254.14              157.4823793       0.1
28/05/2010       184.38              157.2641992       0.1
29/05/2010       175.42              147.1733707       0.1
30/05/2010       174.15               150.849705       0.1
31/05/2010       303.38              151.5260632       0.1
01/06/2010        209.1              144.8033113      -0.4
02/06/2010       208.93              141.6869183      -0.4
03/06/2010       300.32              134.7567576      -0.4
04/06/2010       210.58              88.92616628      -0.4
05/06/2010       157.82              76.83107444      -0.4
06/06/2010       161.03               80.8191858      -0.4
07/06/2010       134.48               79.5116083      -0.4
08/06/2010       139.52              95.87811998      -0.4
09/06/2010       173.62              96.74983831      -0.4
10/06/2010       146.73              106.0118456      -0.4
11/06/2010       163.24              99.52844049      -0.4
12/06/2010       126.89              86.02770283      -0.4
13/06/2010        164.7              76.10101033      -0.4
14/06/2010       200.11              77.90982587      -0.4
15/06/2010        142.3              90.00491772      -0.4
16/06/2010       191.74              84.26247321      -0.4
17/06/2010       170.64              92.03166284      -0.4
18/06/2010       170.88               79.7731238      -0.4
19/06/2010       172.01              80.38332664      -0.4
20/06/2010       260.81              79.71864141      -0.4
21/06/2010       215.95              115.6770226      -0.4
22/06/2010       167.89              118.4011424      -0.4
23/06/2010        145.7              119.9593389      -0.4
24/06/2010       184.29              104.1812371      -0.4
25/06/2010       179.25              113.9226894      -0.4
26/06/2010       164.85              113.3342796      -0.4
27/06/2010       158.44              97.98114045      -0.4
28/06/2010       195.03              95.43136433      -0.4
29/06/2010       245.19              120.8201607      -0.4
30/06/2010        164.4              123.7622101      -0.4
01/07/2010       145.42              107.5016072      -0.9
02/07/2010       160.07               93.9180961      -0.9
03/07/2010       166.92               93.9180961      -0.9
04/07/2010       194.63              93.04596056      -0.9
05/07/2010       185.11               96.3927807      -0.9
06/07/2010        192.5              104.5581497      -0.9
07/07/2010       240.59              108.6789901      -0.9
08/07/2010       194.21              96.94876711      -0.9
09/07/2010       211.86              88.71798794      -0.9
10/07/2010       231.25              97.82090265      -0.9
11/07/2010       286.67              96.18564851      -0.9
12/07/2010       185.15              91.61783861      -0.9
13/07/2010       179.38              100.4373093      -0.9
14/07/2010       200.88              99.32533646      -0.9
15/07/2010       226.85              90.84381832      -0.9
16/07/2010       285.44               94.1252283      -0.9
17/07/2010       329.15              87.03912702      -0.9
18/07/2010       274.72              83.79042213      -0.9
19/07/2010       230.87              82.67844932      -0.9
20/07/2010       256.48              76.14833445      -0.9
21/07/2010       234.27              82.60213746      -0.9
22/07/2010       172.73              81.06499856      -0.9
23/07/2010       183.36               81.1849172      -0.9
24/07/2010       178.28              77.78358859      -0.9
25/07/2010       160.81              81.93713411      -0.9
26/07/2010        257.2              90.39684886      -0.9
27/07/2010        260.8              93.25309275      -0.9
28/07/2010       213.96              91.05095051      -0.9
29/07/2010       189.54              93.06776395      -0.9
30/07/2010        174.3              84.29190007      -0.9
31/07/2010       213.43              84.06296449      -0.9
01/08/2010       247.46              79.39305765      -1.2
02/08/2010       187.95              76.64898269      -1.2
03/08/2010       193.77              87.63617172      -1.2
04/08/2010       191.86              76.94299073      -1.2
05/08/2010       151.08              68.75432259      -1.2
06/08/2010       140.98              72.54375944      -1.2
07/08/2010       125.27              73.69801319      -1.2
08/08/2010       127.46              69.70168181      -1.2
09/08/2010       172.72               73.2951133      -1.2
10/08/2010       115.96              81.41844631      -1.2
11/08/2010       104.36              88.68153361      -1.2
12/08/2010       105.52              100.9645358      -1.2
13/08/2010       135.83              89.62889282      -1.2
14/08/2010       179.23              92.93920547      -1.2
15/08/2010       149.33              83.25871881      -1.2
16/08/2010       139.92              83.23694043      -1.2
17/08/2010       134.12               81.1897734      -1.2
18/08/2010       155.79              95.51994263      -1.2
19/08/2010       121.22              105.5162157      -1.2
20/08/2010       138.42              97.61066641      -1.2
21/08/2010        101.7              96.33663161      -1.2
22/08/2010        92.82              92.54719476      -1.2
23/08/2010        93.91              108.6740797      -1.2
24/08/2010       141.21              107.9118367      -1.2
25/08/2010       170.34              116.6449641      -1.2
26/08/2010        135.6               113.541546      -1.2
27/08/2010       148.97              112.1803977      -1.2
28/08/2010       272.26              112.2130653      -1.2
29/08/2010       224.93              102.4019084      -1.2
30/08/2010       153.36              124.0278325      -1.2
31/08/2010       143.21              133.7845435      -1.2
01/09/2010       138.96              141.0295127      -1.4
02/09/2010       200.85               131.423281      -1.4
03/09/2010       225.87              111.6111096      -1.4
04/09/2010       179.54              108.6125697      -1.4
05/09/2010       171.88              107.2823083      -1.4
06/09/2010       166.68              126.1567544      -1.4
07/09/2010       264.37              109.6593327      -1.4
08/09/2010       191.91              106.4427171      -1.4
09/09/2010       166.93              117.1175194      -1.4
10/09/2010        135.3              102.3210876      -1.4
11/09/2010       150.58              100.2602729      -1.4
12/09/2010       166.05              100.3365993      -1.4
13/09/2010       148.47              102.0593968      -1.4
14/09/2010       138.27              103.8912322      -1.4
15/09/2010       130.92              115.7218353      -1.4
16/09/2010       123.38              114.6205534      -1.4
17/09/2010       130.02              119.3964098      -1.4
18/09/2010        129.5              117.2919799      -1.4
19/09/2010       118.31              106.3227755      -1.4
20/09/2010       163.76              129.9076553      -1.4
21/09/2010       171.08              120.2141934      -1.4
22/09/2010       147.55              139.2085811      -1.4
23/09/2010       157.21              147.8225687      -1.4
24/09/2010       136.21              157.2652437      -1.4
25/09/2010       151.07              132.8516764      -1.4
26/09/2010       179.24              121.5662623      -1.4
27/09/2010       260.84              140.0917875      -1.4
28/09/2010       163.93              159.0752714      -1.4
29/09/2010       165.86              166.2935749      -1.4
30/09/2010       161.25              161.8666395      -1.4
01/10/2010       134.78              139.9725125      -1.5
02/10/2010       150.61              129.4085493      -1.5
03/10/2010       148.98              125.3706708      -1.5
04/10/2010        244.5              155.3055376      -1.5
05/10/2010       247.34              145.6473687      -1.5
06/10/2010       235.22              175.4076246      -1.5
07/10/2010       199.52              176.4880299      -1.5
08/10/2010        268.2              158.3175767      -1.5
09/10/2010       174.93              141.9150594      -1.5
10/10/2010       147.91              132.8898553      -1.5
11/10/2010       140.05              171.9808844      -1.5
12/10/2010       124.08              156.3532033      -1.5
13/10/2010       113.86              153.1010742      -1.5
14/10/2010       125.38              141.6749693      -1.5
15/10/2010       133.37              164.1888703      -1.5
16/10/2010       153.54              157.6082196      -1.5
17/10/2010       133.81               147.906398      -1.5
18/10/2010       136.26              149.2378066      -1.5
19/10/2010       166.65              170.9986978      -1.5
20/10/2010       149.19              156.7351648      -1.5
21/10/2010       131.95              143.5847767      -1.5
22/10/2010       143.03               142.537111      -1.5
23/10/2010       175.13               141.478532      -1.5
24/10/2010       147.73              137.9644864      -1.5
25/10/2010       131.58              158.6558854      -1.5
26/10/2010       124.35              155.7748045      -1.5
27/10/2010       128.55              153.3302511      -1.5
28/10/2010        143.4               142.777201      -1.5
29/10/2010       179.85              143.9012591      -1.5
30/10/2010       184.31              139.9506861      -1.5
31/10/2010        199.2              131.3620094      -1.5
01/11/2010       209.74              134.0407747      -1.5
02/11/2010       249.17               131.176097      -1.5
03/11/2010       210.79              127.4618191      -1.5
04/11/2010       164.18              124.9892645      -1.5
05/11/2010       162.09              124.1505566      -1.5
06/11/2010       217.45              124.8149876      -1.5
07/11/2010       230.76              123.3663103      -1.5
08/11/2010       271.04              129.2917272      -1.5
09/11/2010       240.83              129.6402812      -1.5
10/11/2010       307.67              122.1681561      -1.5
11/11/2010       262.11              120.3600325      -1.5
12/11/2010       261.76              124.0525258      -1.5
13/11/2010       288.55              107.0387366      -1.5
14/11/2010       325.66              99.17448833      -1.5
15/11/2010       314.21               95.8632259      -1.5
16/11/2010       313.49              83.84900727      -1.5
17/11/2010       369.56              84.51343822      -1.5
18/11/2010       255.19              83.60937643      -1.5
19/11/2010       235.23                73.740943      -1.5
20/11/2010       243.14              73.95878921      -1.5
21/11/2010       224.58              55.85576894      -1.5
22/11/2010       210.84              80.24365245      -1.5
23/11/2010       211.06              86.15817712      -1.5
24/11/2010       265.81              107.3872906      -1.5
25/11/2010        219.9               103.335351      -1.5
26/11/2010       202.51              101.6579352      -1.5
27/11/2010       227.83              86.68100803      -1.5
28/11/2010       249.02              50.47496748      -1.5
29/11/2010       262.53               81.8339298      -1.5
30/11/2010        236.2              86.98599273      -1.5
01/12/2010       225.68              83.39379894      -1.5
02/12/2010       288.96              78.87023185      -1.5
03/12/2010       289.25               65.2995306      -1.5
04/12/2010       297.71              57.42116496      -1.5
05/12/2010       231.48              46.61005606      -1.5
06/12/2010       197.06              54.67239453      -1.5
07/12/2010       207.09              55.41910775      -1.5
08/12/2010       257.64              50.30033447      -1.5
09/12/2010       248.75              57.39952109      -1.5
10/12/2010       235.77              49.78088179      -1.5
11/12/2010       185.58              76.85735272      -1.5
12/12/2010       159.83              44.06690232      -1.5
13/12/2010       182.63              68.54610984      -1.5
14/12/2010       184.03              89.37832668      -1.5
15/12/2010       211.84              91.94312429      -1.5
16/12/2010       187.68               99.6699829      -1.5
17/12/2010       163.82              89.19435386      -1.5
18/12/2010       162.94              76.44611935      -1.5
19/12/2010       159.41              55.51650513      -1.5
20/12/2010       157.77              81.49996104      -1.5
21/12/2010       132.28              88.77229856      -1.5
22/12/2010       124.89              85.22270525      -1.5
23/12/2010       127.86               87.2788721      -1.5
24/12/2010       135.66              73.80556823      -1.5
25/12/2010       126.88              73.79474629      -1.5
26/12/2010       245.34              75.64529647      -1.5
27/12/2010       159.36              91.75915146      -1.5
28/12/2010       131.05              102.2780682      -1.5
29/12/2010       116.61               100.741354      -1.5
30/12/2010       112.86               88.4368187      -1.5
31/12/2010        95.05              78.35077917      -1.5
01/01/2011       109.04              73.91749506      -1.4
02/01/2011        110.1              68.11520765      -1.4
03/01/2011       106.85               91.6139354      -1.4
04/01/2011       146.42              91.95713909      -1.4
05/01/2011       160.57              85.69367172      -1.4
06/01/2011       128.62              93.65170732      -1.4
07/01/2011       141.03              78.33624258      -1.4
08/01/2011       136.82              87.03431114      -1.4
09/01/2011       161.06              72.71628214      -1.4
10/01/2011       131.52              73.19891233      -1.4
11/01/2011       113.01              78.55074489      -1.4
12/01/2011       102.32              73.61719183      -1.4
13/01/2011       101.25              67.28937376      -1.4
14/01/2011        92.69              69.62744891      -1.4
15/01/2011       100.58              64.49011866      -1.4
16/01/2011       121.98              84.99653922      -1.4
17/01/2011        96.96              96.65473962      -1.4
18/01/2011         89.7              109.1387739      -1.4
19/01/2011        85.65              110.5544891      -1.4
20/01/2011        80.89              108.6668688      -1.4
21/01/2011        77.29              101.2236388      -1.4
22/01/2011        70.57              103.6475148      -1.4
23/01/2011        71.36              108.3880158      -1.4
24/01/2011        73.27              132.6375016      -1.4
25/01/2011        68.66               136.015913      -1.4
26/01/2011        89.54              138.2896374      -1.4
27/01/2011       102.56               131.457739      -1.4
28/01/2011        95.15              131.6186157      -1.4
29/01/2011        85.73              118.0084443      -1.4
30/01/2011        76.22              114.6514832      -1.4
31/01/2011        95.12              116.2709756      -1.4
01/02/2011        74.73              132.7490667      -1.2
02/02/2011        70.74              129.1883385      -1.2
03/02/2011         72.3              139.6892886      -1.2
04/02/2011        69.39              137.5677768      -1.2
05/02/2011        66.81              122.5039773      -1.2
06/02/2011        84.48              122.0135776      -1.2
07/02/2011       118.32              120.8515436      -1.2
08/02/2011        94.01              119.1458055      -1.2
09/02/2011        95.51              116.9070242      -1.2
10/02/2011       108.77              115.4145034      -1.2
11/02/2011       111.24              113.3996003      -1.2
12/02/2011       106.07               115.521112      -1.2
13/02/2011       117.95              113.4529046      -1.2
14/02/2011        119.4              112.6106964      -1.2
15/02/2011        99.26              111.2674277      -1.2
16/02/2011       118.32              100.0202172      -1.2
17/02/2011       135.26              97.83474024      -1.2
18/02/2011       120.72              112.3761574      -1.2
19/02/2011       114.68               97.8454011      -1.2
20/02/2011        95.94              99.29527848      -1.2
21/02/2011         84.6              103.9967191      -1.2
22/02/2011        84.08              106.2781438      -1.2
23/02/2011       106.33              102.1310681      -1.2
24/02/2011       112.94              106.4487176      -1.2
25/02/2011       112.35               111.864436      -1.2
26/02/2011          109              101.9924768      -1.2
27/02/2011       100.78              104.4551362      -1.2
28/02/2011       101.96              105.2013966      -1.2
01/03/2011       147.55              95.11388536      -0.9
02/03/2011       181.27              94.44406927      -0.9
03/03/2011       175.84              99.20720594      -0.9
04/03/2011        178.1              90.97803678      -0.9
05/03/2011       171.16              86.18300411      -0.9
06/03/2011       162.44              86.58702016      -0.9
07/03/2011       170.54               96.7831096      -0.9
08/03/2011       150.87              96.55983757      -0.9
09/03/2011       237.94              91.60532487      -0.9
10/03/2011       251.68              89.54271658      -0.9
11/03/2011       161.07               84.7157879      -0.9
12/03/2011       138.38              83.33362771      -0.9
13/03/2011       117.46               87.5545323      -0.9
14/03/2011       111.05              93.31707711      -0.9
15/03/2011         98.4              92.43462099      -0.9
16/03/2011        94.98              93.67856516      -0.9
17/03/2011       101.54              91.76480489      -0.9
18/03/2011       149.25              84.23734783      -0.9
19/03/2011       165.28              81.37733943      -0.9
20/03/2011       236.24              83.91838779      -0.9
21/03/2011       216.97              90.97803678      -0.9
22/03/2011       209.75              107.3938471      -0.9
23/03/2011       284.23              85.06664395      -0.9
24/03/2011       249.12               76.8481068      -0.9
25/03/2011       318.91              73.86051438      -0.9
26/03/2011       293.25              64.20665702      -0.9
27/03/2011       177.85              51.12929518      -0.9
28/03/2011       169.73              77.90067494      -0.9
29/03/2011       151.65              74.40274645      -0.9
30/03/2011       138.87              76.57167476      -0.9
31/03/2011       124.42              87.33126027      -0.9
01/04/2011       115.18               91.0376662      -0.6
02/04/2011       124.53              90.21999441      -0.6
03/04/2011       111.12              85.22901072      -0.6
04/04/2011       116.24              97.97194779      -0.6
05/04/2011       128.83              100.4249632      -0.6
06/04/2011       180.34              119.9535142      -0.6
07/04/2011       158.92              122.6826266      -0.6
08/04/2011       167.82              119.3163674      -0.6
09/04/2011       185.53              119.5287497      -0.6
10/04/2011       295.89              112.4458005      -0.6
11/04/2011       256.55              113.4015207      -0.6
12/04/2011       374.94              107.0619096      -0.6
13/04/2011       385.63              90.30494732      -0.6
14/04/2011       313.82              81.51232075      -0.6
15/04/2011       414.91               70.4259655      -0.6
16/04/2011       425.82              45.12061632      -0.6
17/04/2011       460.32              40.02344149      -0.6
18/04/2011       376.76              60.92185828      -0.6
19/04/2011       455.76              67.49508998      -0.6
20/04/2011       479.94              59.25465734      -0.6
21/04/2011       501.53              43.18793753      -0.6
22/04/2011       538.75              38.36685967      -0.6
23/04/2011       591.25              37.66599814      -0.6
24/04/2011       445.14               41.2234014      -0.6
25/04/2011       407.78              70.33039347      -0.6
26/04/2011       374.31              73.44179394      -0.6
27/04/2011       386.36              77.04167366      -0.6
28/04/2011       406.47              73.87717762      -0.6
29/04/2011       311.74              72.99579114      -0.6
30/04/2011       296.89              70.92506387      -0.6
01/05/2011        350.2              52.86275035      -0.3
02/05/2011       333.06              64.47942445      -0.3
03/05/2011       419.13              53.69932032      -0.3
04/05/2011       326.49               70.5366146      -0.3
05/05/2011        270.7              70.13421385      -0.3
06/05/2011       242.39               68.7999377      -0.3
07/05/2011       288.35              63.18750628      -0.3
08/05/2011       249.43              42.37915202      -0.3
09/05/2011          231              66.61850209      -0.3
10/05/2011       221.98              76.55144677      -0.3
11/05/2011       224.15               80.7448861      -0.3
12/05/2011       250.22               82.1532887      -0.3
13/05/2011       318.32              76.87972106      -0.3
14/05/2011       464.27               71.7967643      -0.3
15/05/2011       303.62              48.96581683      -0.3
16/05/2011       293.54              69.76358159      -0.3
17/05/2011       272.93              67.38094561      -0.3
18/05/2011       262.82              63.04984286      -0.3
19/05/2011       244.49               67.0844398      -0.3
20/05/2011       222.01              66.07843794      -0.3
21/05/2011       266.65              63.50519107      -0.3
22/05/2011       335.71              51.09430497      -0.3
23/05/2011       241.64              63.24045374      -0.3
24/05/2011          252              63.07102185      -0.3
25/05/2011        297.8              57.40564296      -0.3
26/05/2011       306.46              62.73215807      -0.3
27/05/2011       274.59              64.16173966      -0.3
28/05/2011       324.34              46.20195909      -0.3
29/05/2011        295.4              41.39432915      -0.3
30/05/2011       268.43              68.97995909      -0.3
31/05/2011       260.94              50.46952487      -0.3
01/06/2011       293.98              60.66041057      -0.2
02/06/2011       385.69              63.45752363      -0.2
03/06/2011       339.06              54.97118814      -0.2
04/06/2011       366.69              41.62948656      -0.2
05/06/2011        279.9              40.10954588      -0.2
06/06/2011       262.32                53.197924      -0.2
07/06/2011       242.96              70.28670158      -0.2
08/06/2011        202.2              75.95481372      -0.2
09/06/2011       179.42              76.37701946      -0.2
10/06/2011       175.76              70.54002502      -0.2
11/06/2011       157.82              66.72961816      -0.2
12/06/2011        155.2              64.16471826      -0.2
13/06/2011       180.61              85.23278499      -0.2
14/06/2011       212.45              80.49352549      -0.2
15/06/2011       176.13              76.94699722      -0.2
16/06/2011       165.02              81.51737442      -0.2
17/06/2011       231.91              79.92354773      -0.2
18/06/2011       219.15              66.30741242      -0.2
19/06/2011       151.02              43.60329842      -0.2
20/06/2011       161.14              65.94853753      -0.2
21/06/2011       152.72              69.56895181      -0.2
22/06/2011       176.59              76.99977294      -0.2
23/06/2011       262.71              72.47161631      -0.2
24/06/2011          231              65.25189805      -0.2
25/06/2011       308.97              59.01380816      -0.2
26/06/2011       266.45              46.75928638      -0.2
27/06/2011       386.72              43.77218072      -0.2
28/06/2011       198.98              68.54510287      -0.2
29/06/2011       163.36              60.07987766      -0.2
30/06/2011       187.95              44.96491196      -0.2
01/07/2011       187.56              44.15411476      -0.2
02/07/2011       156.37              43.20547062      -0.2
03/07/2011       192.03              40.67575289      -0.2
04/07/2011       171.61              45.60870245      -0.2
05/07/2011       137.52              45.52437853      -0.2
06/07/2011       194.09              50.09895141      -0.2
07/07/2011       178.32              50.01462749      -0.2
08/07/2011       133.44              54.74730773      -0.2
09/07/2011       135.08              46.57842758      -0.2
10/07/2011       133.53              55.29541323      -0.2
11/07/2011       151.47              54.86325312      -0.2
12/07/2011       169.14              77.43044331      -0.2
13/07/2011        256.2              75.51207404      -0.2
14/07/2011        304.8              74.96396853      -0.2
15/07/2011       219.06              76.81909486      -0.2
16/07/2011       198.38               66.5526571      -0.2
17/07/2011       147.39               61.4405192      -0.2
18/07/2011       251.11              70.38939565      -0.2
19/07/2011       174.87              66.64752152      -0.2
20/07/2011       173.81              55.93838316      -0.2
21/07/2011       136.69              69.38804905      -0.2
22/07/2011       144.75              71.24317538      -0.2
23/07/2011       197.52              75.10099491      -0.2
24/07/2011        162.7              50.39408515      -0.2
25/07/2011       157.02              59.07944933      -0.2
26/07/2011        144.3              61.49322166      -0.2
27/07/2011       163.28              69.88345211      -0.2
28/07/2011       194.48              65.06644794      -0.2
29/07/2011        249.7              58.12026469      -0.2
30/07/2011       245.52              50.61543545      -0.2
31/07/2011       198.16              40.64413142      -0.2
01/08/2011       176.83              68.27495139      -0.4
02/08/2011       175.65              88.26712249      -0.4
03/08/2011       174.42              84.28134154      -0.4
04/08/2011       152.12              80.30610499      -0.4
05/08/2011        132.5               78.3448477      -0.4
06/08/2011       113.25               86.6538302      -0.4
07/08/2011        132.3              93.84510693      -0.4
08/08/2011       116.21              121.6823072      -0.4
09/08/2011        117.3              116.8740635      -0.4
10/08/2011        119.7              115.4822035      -0.4
11/08/2011       153.91              107.2575762      -0.4
12/08/2011       196.89              123.8122748      -0.4
13/08/2011       151.25              124.9194362      -0.4
14/08/2011        151.8              98.04177576      -0.4
15/08/2011        169.1               101.152372      -0.4
16/08/2011       216.81              121.2288983      -0.4
17/08/2011       194.37              106.8990668      -0.4
18/08/2011       189.52              94.30906027      -0.4
19/08/2011       237.04              68.40148412      -0.4
20/08/2011       159.47              94.02436163      -0.4
21/08/2011       143.05              71.50153597      -0.4
22/08/2011        170.6              85.09325988      -0.4
23/08/2011        205.2               90.8926766      -0.4
24/08/2011        227.1              84.67148412      -0.4
25/08/2011       151.91              93.22298769      -0.4
26/08/2011       122.51              86.85417369      -0.4
27/08/2011       125.52              86.26368762      -0.4
28/08/2011       171.62              78.50301361      -0.4
29/08/2011       128.39              99.88704472      -0.4
30/08/2011       119.72              109.1977447      -0.4
31/08/2011       109.31              97.46183409      -0.4
01/09/2011        99.41              124.7271564      -0.6
02/09/2011        94.87              102.5062557      -0.6
03/09/2011       103.73              88.42110568      -0.6
04/09/2011       107.55              84.17453807      -0.6
05/09/2011       101.34              106.2062353      -0.6
06/09/2011       122.96              102.4116539      -0.6
07/09/2011       163.23              108.5397453      -0.6
08/09/2011       147.94              122.1098413      -0.6
09/09/2011       183.85              98.89036641      -0.6
10/09/2011       141.77              94.07618828      -0.6
11/09/2011       195.99               91.2906922      -0.6
12/09/2011       286.96              89.38814582      -0.6
13/09/2011       174.91              111.1045039      -0.6
14/09/2011       150.27              97.02986525      -0.6
15/09/2011       163.32              103.2630697      -0.6
16/09/2011       154.42              99.80485002      -0.6
17/09/2011       132.96              99.98354222      -0.6
18/09/2011       220.72              91.26966959      -0.6
19/09/2011       152.56               96.4096982      -0.6
20/09/2011       238.49              103.9357933      -0.6
21/09/2011       160.76              109.0337766      -0.6
22/09/2011       133.57              102.8741514      -0.6
23/09/2011       140.33              97.39776096      -0.6
24/09/2011       124.18              99.56308999      -0.6
25/09/2011       203.02              82.03023166      -0.6
26/09/2011       217.09              96.64094693      -0.6
27/09/2011       137.39              90.25007291      -0.6
28/09/2011       137.81              86.06657314      -0.6
29/09/2011        119.1              84.88930688      -0.6
30/09/2011       128.98              72.12858145      -0.6
01/10/2011       106.68              64.59886965      -0.8
02/10/2011          107              62.23818333      -0.8
03/10/2011       112.26              92.40250852      -0.8
04/10/2011       158.62              98.05766375      -0.8
05/10/2011       155.09              110.2492971      -0.8
06/10/2011       144.83              122.0212529      -0.8
07/10/2011       233.56              116.4920009      -0.8
08/10/2011       175.79              111.7916122      -0.8
09/10/2011       159.26              80.76694795      -0.8
10/10/2011       211.81               92.3710327      -0.8
11/10/2011       179.53              120.4054942      -0.8
12/10/2011       209.79              85.28897374      -0.8
13/10/2011       247.92              77.01083372      -0.8
14/10/2011       227.16              77.72428558      -0.8
15/10/2011       286.11              69.87631506      -0.8
16/10/2011        272.5              48.13701704      -0.8
17/10/2011       333.99              56.55155228      -0.8
18/10/2011       287.04              64.55690189      -0.8
19/10/2011       239.47              59.43683556      -0.8
20/10/2011       245.01              65.28084569      -0.8
21/10/2011       200.04               63.9168936      -0.8
22/10/2011       222.01              68.51236297      -0.8
23/10/2011       188.23              58.55551267      -0.8
24/10/2011       231.87              80.30530263      -0.8
25/10/2011       261.22              91.73102441      -0.8
26/10/2011        208.1              84.37617503      -0.8
27/10/2011       221.31              92.36054076      -0.8
28/10/2011       255.11              85.44635283      -0.8
29/10/2011       217.62              60.28668263      -0.8
30/10/2011       257.46              40.47790143      -0.8
31/10/2011       196.45              42.09366006      -0.8
01/11/2011       150.27               67.4224609        -1
02/11/2011       139.47              68.40734223        -1
